;cursor;nameWithOwner;url;stargazerCount;createdAt;releases
204;Y3Vyc29yOjIxMQ==;Blankj/awesome-java-leetcode;https://github.com/Blankj/awesome-java-leetcode;7992;2017-04-17T15:51:41Z;0
205;Y3Vyc29yOjIxMg==;OpenAPITools/openapi-generator;https://github.com/OpenAPITools/openapi-generator;7990;2018-05-12T09:57:56Z;38
206;Y3Vyc29yOjIxMw==;OpenRefine/OpenRefine;https://github.com/OpenRefine/OpenRefine;7951;2012-10-15T02:22:48Z;26
207;Y3Vyc29yOjIxNA==;android/testing-samples;https://github.com/android/testing-samples;7925;2014-10-11T03:51:27Z;0
208;Y3Vyc29yOjIxNQ==;DuGuQiuBai/Java;https://github.com/DuGuQiuBai/Java;7912;2015-11-25T07:30:08Z;0
209;Y3Vyc29yOjIxNg==;Justson/AgentWeb;https://github.com/Justson/AgentWeb;7912;2017-05-12T07:45:56Z;11
210;Y3Vyc29yOjIxNw==;dropwizard/dropwizard;https://github.com/dropwizard/dropwizard;7905;2011-01-19T19:52:29Z;104
211;Y3Vyc29yOjIxOA==;alibaba/atlas;https://github.com/alibaba/atlas;7902;2017-02-28T06:31:43Z;7
212;Y3Vyc29yOjIxOQ==;HannahMitt/HomeMirror;https://github.com/HannahMitt/HomeMirror;7893;2015-08-23T03:20:08Z;0
213;Y3Vyc29yOjIyMA==;stanfordnlp/CoreNLP;https://github.com/stanfordnlp/CoreNLP;7866;2013-06-27T21:13:49Z;2
214;Y3Vyc29yOjIyMQ==;TooTallNate/Java-WebSocket;https://github.com/TooTallNate/Java-WebSocket;7832;2010-01-20T23:33:04Z;12
215;Y3Vyc29yOjIyMg==;ybq/Android-SpinKit;https://github.com/ybq/Android-SpinKit;7785;2016-03-20T08:40:51Z;0
216;Y3Vyc29yOjIyMw==;facebook/buck;https://github.com/facebook/buck;7784;2013-04-17T18:12:18Z;56
217;Y3Vyc29yOjIyNA==;cats-oss/android-gpuimage;https://github.com/cats-oss/android-gpuimage;7778;2012-10-04T08:11:58Z;0
218;Y3Vyc29yOjIyNQ==;Netflix/SimianArmy;https://github.com/Netflix/SimianArmy;7743;2012-07-06T22:00:05Z;4
219;Y3Vyc29yOjIyNg==;amitshekhariitbhu/Android-Debug-Database;https://github.com/amitshekhariitbhu/Android-Debug-Database;7738;2016-11-16T14:20:24Z;12
220;Y3Vyc29yOjIyNw==;ChrisRM/material-theme-jetbrains;https://github.com/ChrisRM/material-theme-jetbrains;7721;2015-09-23T07:15:04Z;17
221;Y3Vyc29yOjIyOA==;asLody/VirtualApp;https://github.com/asLody/VirtualApp;7633;2016-07-06T13:25:23Z;0
222;Y3Vyc29yOjIyOQ==;trello/RxLifecycle;https://github.com/trello/RxLifecycle;7607;2015-07-20T13:32:23Z;22
223;Y3Vyc29yOjIzMA==;JakeWharton/hugo;https://github.com/JakeWharton/hugo;7585;2013-11-25T09:16:40Z;0
224;Y3Vyc29yOjIzMQ==;Activiti/Activiti;https://github.com/Activiti/Activiti;7565;2012-09-13T11:34:43Z;25
225;Y3Vyc29yOjIzMg==;guolindev/LitePal;https://github.com/guolindev/LitePal;7557;2013-02-20T03:20:07Z;0
226;Y3Vyc29yOjIzMw==;firebase/quickstart-android;https://github.com/firebase/quickstart-android;7557;2016-04-26T17:13:27Z;0
227;Y3Vyc29yOjIzNA==;crossoverJie/cim;https://github.com/crossoverJie/cim;7526;2018-05-20T15:55:56Z;7
228;Y3Vyc29yOjIzNQ==;hs-web/hsweb-framework;https://github.com/hs-web/hsweb-framework;7513;2016-01-18T03:51:39Z;20
229;Y3Vyc29yOjIzNg==;apache/pulsar;https://github.com/apache/pulsar;7465;2016-06-28T07:00:03Z;45
230;Y3Vyc29yOjIzNw==;huanghaibin-dev/CalendarView;https://github.com/huanghaibin-dev/CalendarView;7453;2017-03-11T07:16:09Z;0
231;Y3Vyc29yOjIzOA==;kaushikgopal/RxJava-Android-Samples;https://github.com/kaushikgopal/RxJava-Android-Samples;7452;2014-07-23T05:13:52Z;0
232;Y3Vyc29yOjIzOQ==;termux/termux-app;https://github.com/termux/termux-app;7384;2015-10-23T09:42:46Z;79
233;Y3Vyc29yOjI0MA==;shwenzhang/AndResGuard;https://github.com/shwenzhang/AndResGuard;7357;2015-10-11T11:48:06Z;4
234;Y3Vyc29yOjI0MQ==;google/agera;https://github.com/google/agera;7305;2015-12-17T13:22:58Z;16
235;Y3Vyc29yOjI0Mg==;dropwizard/metrics;https://github.com/dropwizard/metrics;7295;2010-02-26T19:44:42Z;54
236;Y3Vyc29yOjI0Mw==;jwtk/jjwt;https://github.com/jwtk/jjwt;7290;2014-09-13T01:06:24Z;0
237;Y3Vyc29yOjI0NA==;square/dagger;https://github.com/square/dagger;7266;2012-08-02T23:25:32Z;0
238;Y3Vyc29yOjI0NQ==;aritraroy/UltimateAndroidReference;https://github.com/aritraroy/UltimateAndroidReference;7262;2017-04-10T07:28:27Z;0
239;Y3Vyc29yOjI0Ng==;quarkusio/quarkus;https://github.com/quarkusio/quarkus;7228;2018-07-06T00:44:20Z;107
240;Y3Vyc29yOjI0Nw==;cymcsg/UltimateRecyclerView;https://github.com/cymcsg/UltimateRecyclerView;7210;2015-01-28T02:27:45Z;9
241;Y3Vyc29yOjI0OA==;Bearded-Hen/Android-Bootstrap;https://github.com/Bearded-Hen/Android-Bootstrap;7206;2013-11-01T15:36:17Z;5
242;Y3Vyc29yOjI0OQ==;airbnb/epoxy;https://github.com/airbnb/epoxy;7190;2016-08-08T23:05:11Z;60
243;Y3Vyc29yOjI1MA==;JakeWharton/ActionBarSherlock;https://github.com/JakeWharton/ActionBarSherlock;7181;2011-03-07T17:28:54Z;32
244;Y3Vyc29yOjI1MQ==;lecho/hellocharts-android;https://github.com/lecho/hellocharts-android;7141;2014-10-12T09:12:37Z;14
245;Y3Vyc29yOjI1Mg==;pedant/sweet-alert-dialog;https://github.com/pedant/sweet-alert-dialog;7140;2014-10-19T09:24:09Z;2
246;Y3Vyc29yOjI1Mw==;square/moshi;https://github.com/square/moshi;7124;2014-08-09T15:58:42Z;0
247;Y3Vyc29yOjI1NA==;geeeeeeeeek/WeChatLuckyMoney;https://github.com/geeeeeeeeek/WeChatLuckyMoney;7110;2015-09-30T16:11:20Z;20
248;Y3Vyc29yOjI1NQ==;crazycodeboy/TakePhoto;https://github.com/crazycodeboy/TakePhoto;7106;2015-08-04T02:05:32Z;15
249;Y3Vyc29yOjI1Nw==;MindorksOpenSource/android-interview-questions;https://github.com/MindorksOpenSource/android-interview-questions;7030;2017-07-09T18:47:24Z;0
250;Y3Vyc29yOjI1OA==;vipshop/vjtools;https://github.com/vipshop/vjtools;7005;2018-05-29T09:07:08Z;9
251;Y3Vyc29yOjI1OQ==;react-native-image-picker/react-native-image-picker;https://github.com/react-native-image-picker/react-native-image-picker;6970;2015-06-08T20:25:31Z;68
252;Y3Vyc29yOjI2MA==;koush/AndroidAsync;https://github.com/koush/AndroidAsync;6957;2012-08-24T07:27:04Z;0
253;Y3Vyc29yOjI2MQ==;leolin310148/ShortcutBadger;https://github.com/leolin310148/ShortcutBadger;6954;2013-11-15T12:51:52Z;0
254;Y3Vyc29yOjI2Mg==;ogaclejapan/SmartTabLayout;https://github.com/ogaclejapan/SmartTabLayout;6866;2015-02-14T11:25:51Z;0
255;Y3Vyc29yOjI2Mw==;hongyangAndroid/okhttputils;https://github.com/hongyangAndroid/okhttputils;6866;2015-08-17T14:53:29Z;0
256;Y3Vyc29yOjI2NA==;apache/shardingsphere-elasticjob;https://github.com/apache/shardingsphere-elasticjob;6862;2015-09-11T11:28:52Z;25
257;Y3Vyc29yOjI2NQ==;google/tsunami-security-scanner;https://github.com/google/tsunami-security-scanner;6853;2020-06-03T16:20:00Z;3
258;Y3Vyc29yOjI2Ng==;OpenFeign/feign;https://github.com/OpenFeign/feign;6776;2013-06-26T23:28:16Z;14
259;Y3Vyc29yOjI2Nw==;hongyangAndroid/AndroidAutoLayout;https://github.com/hongyangAndroid/AndroidAutoLayout;6723;2015-11-19T02:09:11Z;0
260;Y3Vyc29yOjI2OA==;google/android-classyshark;https://github.com/google/android-classyshark;6718;2015-10-12T13:40:48Z;17
261;Y3Vyc29yOjI2OQ==;swagger-api/swagger-core;https://github.com/swagger-api/swagger-core;6708;2011-07-05T23:44:11Z;63
262;Y3Vyc29yOjI3MA==;davemorrissey/subsampling-scale-image-view;https://github.com/davemorrissey/subsampling-scale-image-view;6682;2013-08-26T16:45:25Z;21
263;Y3Vyc29yOjI3MQ==;Qihoo360/RePlugin;https://github.com/Qihoo360/RePlugin;6663;2017-06-08T09:39:09Z;17
264;Y3Vyc29yOjI3Mg==;gedoor/MyBookshelf;https://github.com/gedoor/MyBookshelf;6658;2018-06-12T03:48:07Z;160
265;Y3Vyc29yOjI3Mw==;resilience4j/resilience4j;https://github.com/resilience4j/resilience4j;6629;2015-06-03T09:21:01Z;28
266;Y3Vyc29yOjI3NA==;kevin-wayne/algs4;https://github.com/kevin-wayne/algs4;6531;2015-08-31T09:28:49Z;0
267;Y3Vyc29yOjI3NQ==;DroidPluginTeam/DroidPlugin;https://github.com/DroidPluginTeam/DroidPlugin;6524;2015-08-27T11:14:57Z;2
268;Y3Vyc29yOjI3Ng==;apache/cassandra;https://github.com/apache/cassandra;6510;2009-05-21T02:10:09Z;0
269;Y3Vyc29yOjI3Nw==;yanzhenjie/AndPermission;https://github.com/yanzhenjie/AndPermission;6485;2016-09-11T05:17:34Z;0
270;Y3Vyc29yOjI3OA==;alibaba/otter;https://github.com/alibaba/otter;6482;2013-08-09T09:31:22Z;10
271;Y3Vyc29yOjI3OQ==;dyc87112/SpringCloud-Learning;https://github.com/dyc87112/SpringCloud-Learning;6481;2016-08-21T03:39:52Z;0
272;Y3Vyc29yOjI4MA==;newbee-ltd/newbee-mall;https://github.com/newbee-ltd/newbee-mall;6478;2019-09-21T03:56:04Z;0
273;Y3Vyc29yOjI4MQ==;naman14/Timber;https://github.com/naman14/Timber;6476;2015-06-12T16:43:55Z;5
274;Y3Vyc29yOjI4Mg==;barteksc/AndroidPdfViewer;https://github.com/barteksc/AndroidPdfViewer;6454;2016-06-02T20:21:21Z;0
275;Y3Vyc29yOjI4Mw==;java-native-access/jna;https://github.com/java-native-access/jna;6411;2011-04-29T13:30:29Z;0
276;Y3Vyc29yOjI4NA==;eclipse/che;https://github.com/eclipse/che;6390;2015-03-26T15:31:01Z;26
277;Y3Vyc29yOjI4NQ==;abel533/Mapper;https://github.com/abel533/Mapper;6325;2014-11-21T11:02:10Z;2
278;Y3Vyc29yOjI4Ng==;zendesk/android-floating-action-button;https://github.com/zendesk/android-floating-action-button;6324;2014-09-19T06:49:21Z;0
279;Y3Vyc29yOjI4Nw==;seven332/EhViewer;https://github.com/seven332/EhViewer;6290;2014-05-14T12:03:52Z;97
280;Y3Vyc29yOjI4OA==;NLPchina/elasticsearch-sql;https://github.com/NLPchina/elasticsearch-sql;6290;2014-08-24T14:26:31Z;154
281;Y3Vyc29yOjI4OQ==;goldze/MVVMHabit;https://github.com/goldze/MVVMHabit;6243;2017-07-21T10:38:40Z;2
282;Y3Vyc29yOjI5MA==;koush/ion;https://github.com/koush/ion;6237;2013-05-22T07:41:23Z;0
283;Y3Vyc29yOjI5MQ==;apache/storm;https://github.com/apache/storm;6209;2013-11-05T08:00:14Z;0
284;Y3Vyc29yOjI5Mg==;Exrick/xmall;https://github.com/Exrick/xmall;6174;2017-07-28T01:49:49Z;0
285;Y3Vyc29yOjI5Mw==;Angel-ML/angel;https://github.com/Angel-ML/angel;6166;2017-04-25T05:57:43Z;18
286;Y3Vyc29yOjI5NA==;vinc3m1/RoundedImageView;https://github.com/vinc3m1/RoundedImageView;6147;2013-02-22T01:17:37Z;19
287;Y3Vyc29yOjI5NQ==;ikew0ng/SwipeBackLayout;https://github.com/ikew0ng/SwipeBackLayout;6098;2013-08-25T03:36:12Z;0
288;Y3Vyc29yOjI5Ng==;GrenderG/Toasty;https://github.com/GrenderG/Toasty;6092;2017-01-18T18:52:41Z;18
289;Y3Vyc29yOjI5Nw==;rengwuxian/MaterialEditText;https://github.com/rengwuxian/MaterialEditText;6087;2014-10-30T10:07:23Z;19
290;Y3Vyc29yOjI5OA==;macrozheng/mall-swarm;https://github.com/macrozheng/mall-swarm;6083;2019-11-25T06:55:31Z;1
291;Y3Vyc29yOjI5OQ==;rey5137/material;https://github.com/rey5137/material;6064;2014-12-09T12:07:32Z;10
292;Y3Vyc29yOjMwMA==;google/physical-web;https://github.com/google/physical-web;6053;2014-09-30T18:32:14Z;17
293;Y3Vyc29yOjMwMQ==;pedrovgs/EffectiveAndroidUI;https://github.com/pedrovgs/EffectiveAndroidUI;6045;2014-07-04T08:42:20Z;0
294;Y3Vyc29yOjMwMg==;uber/RIBs;https://github.com/uber/RIBs;6038;2017-10-03T18:18:50Z;3
295;Y3Vyc29yOjMwMw==;gocd/gocd;https://github.com/gocd/gocd;6011;2013-12-13T05:26:16Z;67
296;Y3Vyc29yOjMwNA==;markzhai/AndroidPerformanceMonitor;https://github.com/markzhai/AndroidPerformanceMonitor;5971;2016-01-17T05:23:22Z;0
297;Y3Vyc29yOjMwNQ==;guardianproject/haven;https://github.com/guardianproject/haven;5964;2017-03-01T03:20:03Z;36
298;Y3Vyc29yOjMwNg==;antoniolg/androidmvp;https://github.com/antoniolg/androidmvp;5943;2014-04-02T05:42:20Z;0
299;Y3Vyc29yOjMwNw==;Meituan-Dianping/walle;https://github.com/Meituan-Dianping/walle;5927;2017-01-10T03:39:25Z;1
300;Y3Vyc29yOjMwOA==;singwhatiwanna/dynamic-load-apk;https://github.com/singwhatiwanna/dynamic-load-apk;5909;2014-03-30T11:51:00Z;0
301;Y3Vyc29yOjMwOQ==;zhoutaoo/SpringCloud;https://github.com/zhoutaoo/SpringCloud;5895;2017-07-23T14:28:08Z;0
302;Y3Vyc29yOjMxMA==;checkstyle/checkstyle;https://github.com/checkstyle/checkstyle;5890;2013-08-31T02:05:05Z;100
303;Y3Vyc29yOjMxMQ==;daimajia/NumberProgressBar;https://github.com/daimajia/NumberProgressBar;5889;2014-05-01T08:54:25Z;3
304;Y3Vyc29yOjMxMg==;lenve/VBlog;https://github.com/lenve/VBlog;5882;2017-12-26T11:01:55Z;0
305;Y3Vyc29yOjMxMw==;wyouflf/xUtils3;https://github.com/wyouflf/xUtils3;5876;2015-10-28T10:56:04Z;9
306;Y3Vyc29yOjMxNA==;google/closure-compiler;https://github.com/google/closure-compiler;5872;2014-04-16T15:30:36Z;0
307;Y3Vyc29yOjMxNQ==;KunMinX/Jetpack-MVVM-Best-Practice;https://github.com/KunMinX/Jetpack-MVVM-Best-Practice;5852;2019-10-31T05:21:01Z;0
308;Y3Vyc29yOjMxNg==;aa112901/remusic;https://github.com/aa112901/remusic;5849;2016-03-24T06:20:39Z;0
309;Y3Vyc29yOjMxNw==;smuyyh/BookReader;https://github.com/smuyyh/BookReader;5847;2016-08-03T05:17:27Z;0
310;Y3Vyc29yOjMxOA==;NanoHttpd/nanohttpd;https://github.com/NanoHttpd/nanohttpd;5834;2012-08-10T21:52:42Z;3
311;Y3Vyc29yOjMxOQ==;signalapp/Signal-Server;https://github.com/signalapp/Signal-Server;5822;2013-12-09T07:10:36Z;0
312;Y3Vyc29yOjMyMA==;NLPchina/ansj_seg;https://github.com/NLPchina/ansj_seg;5816;2012-09-05T05:56:24Z;3
313;Y3Vyc29yOjMyMQ==;wildfirechat/server;https://github.com/wildfirechat/server;5815;2019-01-23T15:21:28Z;35
314;Y3Vyc29yOjMyMg==;springside/springside4;https://github.com/springside/springside4;5801;2012-02-23T08:39:03Z;3
315;Y3Vyc29yOjMyMw==;processing/processing;https://github.com/processing/processing;5781;2013-01-24T21:17:22Z;48
316;Y3Vyc29yOjMyNA==;google/j2objc;https://github.com/google/j2objc;5753;2014-01-30T20:19:56Z;38
317;Y3Vyc29yOjMyNQ==;flyway/flyway;https://github.com/flyway/flyway;5747;2012-12-14T18:43:22Z;88
318;Y3Vyc29yOjMyNg==;spring-projects/spring-security;https://github.com/spring-projects/spring-security;5733;2012-01-10T21:50:57Z;58
319;Y3Vyc29yOjMyNw==;JakeWharton/u2020;https://github.com/JakeWharton/u2020;5730;2013-11-14T11:58:23Z;0
320;Y3Vyc29yOjMyOA==;json-path/JsonPath;https://github.com/json-path/JsonPath;5717;2011-01-24T13:19:19Z;6
321;Y3Vyc29yOjMyOQ==;zouzg/mybatis-generator-gui;https://github.com/zouzg/mybatis-generator-gui;5712;2016-05-08T22:39:39Z;16
322;Y3Vyc29yOjMzMA==;k9mail/k-9;https://github.com/k9mail/k-9;5706;2011-02-04T02:40:00Z;95
323;Y3Vyc29yOjMzMQ==;TechEmpower/FrameworkBenchmarks;https://github.com/TechEmpower/FrameworkBenchmarks;5699;2013-03-22T17:33:54Z;15
324;Y3Vyc29yOjMzMg==;AsyncHttpClient/async-http-client;https://github.com/AsyncHttpClient/async-http-client;5691;2011-03-07T13:41:46Z;0
325;Y3Vyc29yOjMzMw==;Nightonke/BoomMenu;https://github.com/Nightonke/BoomMenu;5691;2016-03-19T12:04:12Z;0
326;Y3Vyc29yOjMzNA==;ArthurHub/Android-Image-Cropper;https://github.com/ArthurHub/Android-Image-Cropper;5680;2015-01-15T10:49:37Z;32
327;Y3Vyc29yOjMzNQ==;Graylog2/graylog2-server;https://github.com/Graylog2/graylog2-server;5657;2010-05-17T21:27:02Z;28
328;Y3Vyc29yOjMzNg==;Devlight/InfiniteCycleViewPager;https://github.com/Devlight/InfiniteCycleViewPager;5651;2016-08-22T08:04:39Z;2
329;Y3Vyc29yOjMzNw==;weibocom/motan;https://github.com/weibocom/motan;5650;2016-04-20T10:56:17Z;16
330;Y3Vyc29yOjMzOA==;nhaarman/ListViewAnimations;https://github.com/nhaarman/ListViewAnimations;5647;2013-03-19T11:59:23Z;14
331;Y3Vyc29yOjMzOQ==;prolificinteractive/material-calendarview;https://github.com/prolificinteractive/material-calendarview;5642;2015-02-09T22:31:56Z;22
332;Y3Vyc29yOjM0MA==;daimajia/AndroidImageSlider;https://github.com/daimajia/AndroidImageSlider;5637;2014-06-02T06:04:17Z;5
333;Y3Vyc29yOjM0MQ==;SonarSource/sonarqube;https://github.com/SonarSource/sonarqube;5617;2011-01-05T11:05:17Z;7
334;Y3Vyc29yOjM0Mg==;zo0r/react-native-push-notification;https://github.com/zo0r/react-native-push-notification;5601;2015-12-14T19:53:36Z;26
335;Y3Vyc29yOjM0Mw==;ityouknow/spring-cloud-examples;https://github.com/ityouknow/spring-cloud-examples;5577;2017-04-28T08:48:53Z;0
336;Y3Vyc29yOjM0NA==;react-native-video/react-native-video;https://github.com/react-native-video/react-native-video;5559;2015-03-31T05:08:38Z;5
337;Y3Vyc29yOjM0NQ==;amlcurran/ShowcaseView;https://github.com/amlcurran/ShowcaseView;5555;2012-08-14T19:07:36Z;13
338;Y3Vyc29yOjM0Ng==;JakeWharton/DiskLruCache;https://github.com/JakeWharton/DiskLruCache;5550;2012-01-05T00:36:34Z;0
339;Y3Vyc29yOjM0Nw==;emilsjolander/StickyListHeaders;https://github.com/emilsjolander/StickyListHeaders;5513;2012-03-11T18:29:18Z;16
340;Y3Vyc29yOjM0OA==;google/error-prone;https://github.com/google/error-prone;5511;2014-08-21T23:26:50Z;9
341;Y3Vyc29yOjM0OQ==;dmytrodanylyk/circular-progress-button;https://github.com/dmytrodanylyk/circular-progress-button;5494;2014-06-07T12:58:48Z;0
342;Y3Vyc29yOjM1MA==;hongyangAndroid/FlowLayout;https://github.com/hongyangAndroid/FlowLayout;5488;2015-08-28T09:32:31Z;0
343;Y3Vyc29yOjM1MQ==;lets-blade/blade;https://github.com/lets-blade/blade;5481;2015-06-10T03:35:49Z;9
344;Y3Vyc29yOjM1Mg==;facebookarchive/rebound;https://github.com/facebookarchive/rebound;5465;2013-10-11T01:12:37Z;10
345;Y3Vyc29yOjM1Mw==;sockeqwe/mosby;https://github.com/sockeqwe/mosby;5461;2015-03-25T00:59:19Z;15
346;Y3Vyc29yOjM1NA==;sohutv/cachecloud;https://github.com/sohutv/cachecloud;5435;2016-01-26T05:46:01Z;4
347;Y3Vyc29yOjM1NQ==;alibaba/freeline;https://github.com/alibaba/freeline;5433;2016-08-03T17:22:52Z;22
348;Y3Vyc29yOjM1Ng==;real-logic/aeron;https://github.com/real-logic/aeron;5419;2014-02-07T17:16:58Z;72
349;Y3Vyc29yOjM1Nw==;wasabeef/richeditor-android;https://github.com/wasabeef/richeditor-android;5413;2015-03-30T16:19:20Z;0
350;Y3Vyc29yOjM1OA==;knightliao/disconf;https://github.com/knightliao/disconf;5409;2014-05-30T09:39:27Z;12
351;Y3Vyc29yOjM1OQ==;joelittlejohn/jsonschema2pojo;https://github.com/joelittlejohn/jsonschema2pojo;5407;2013-06-22T22:28:53Z;57
352;Y3Vyc29yOjM2MA==;jgilfelt/SystemBarTint;https://github.com/jgilfelt/SystemBarTint;5399;2013-11-17T12:35:05Z;3
353;Y3Vyc29yOjM2MQ==;li-xiaojun/XPopup;https://github.com/li-xiaojun/XPopup;5396;2018-12-07T06:16:48Z;118
354;Y3Vyc29yOjM2Mg==;yarolegovich/DiscreteScrollView;https://github.com/yarolegovich/DiscreteScrollView;5384;2017-03-03T23:38:54Z;2
355;Y3Vyc29yOjM2Mw==;jpush/aurora-imui;https://github.com/jpush/aurora-imui;5384;2016-12-13T05:24:01Z;42
356;Y3Vyc29yOjM2NA==;evant/gradle-retrolambda;https://github.com/evant/gradle-retrolambda;5384;2013-08-05T02:09:58Z;37
357;Y3Vyc29yOjM2NQ==;sshahine/JFoenix;https://github.com/sshahine/JFoenix;5382;2015-09-08T14:04:24Z;0
358;Y3Vyc29yOjM2Ng==;evernote/android-job;https://github.com/evernote/android-job;5377;2015-08-20T19:36:54Z;31
359;Y3Vyc29yOjM2Nw==;yuanguangxin/LeetCode;https://github.com/yuanguangxin/LeetCode;5366;2020-01-11T01:02:02Z;0
360;Y3Vyc29yOjM2OA==;dm77/barcodescanner;https://github.com/dm77/barcodescanner;5362;2014-02-24T21:14:09Z;6
361;Y3Vyc29yOjM2OQ==;k0shk0sh/FastHub;https://github.com/k0shk0sh/FastHub;5343;2017-02-18T17:53:16Z;63
362;Y3Vyc29yOjM3MA==;febsteam/FEBS-Shiro;https://github.com/febsteam/FEBS-Shiro;5342;2018-03-20T02:17:48Z;0
363;Y3Vyc29yOjM3MQ==;liyifeng1994/ssm;https://github.com/liyifeng1994/ssm;5330;2016-06-18T17:58:56Z;0
364;Y3Vyc29yOjM3Mg==;ionic-team/capacitor;https://github.com/ionic-team/capacitor;5324;2017-11-18T21:38:09Z;49
365;Y3Vyc29yOjM3Mw==;facebook/facebook-android-sdk;https://github.com/facebook/facebook-android-sdk;5322;2010-05-10T17:17:33Z;36
366;Y3Vyc29yOjM3NA==;lucasr/twoway-view;https://github.com/lucasr/twoway-view;5279;2013-01-18T20:55:23Z;0
367;Y3Vyc29yOjM3NQ==;apache/tomcat;https://github.com/apache/tomcat;5246;2011-10-01T07:00:19Z;0
368;Y3Vyc29yOjM3Ng==;XRecyclerView/XRecyclerView;https://github.com/XRecyclerView/XRecyclerView;5240;2015-11-18T08:14:22Z;0
369;Y3Vyc29yOjM3Nw==;rest-assured/rest-assured;https://github.com/rest-assured/rest-assured;5239;2010-10-21T08:35:43Z;0
370;Y3Vyc29yOjM3OA==;react-native-svg/react-native-svg;https://github.com/react-native-svg/react-native-svg;5236;2016-01-17T14:29:21Z;73
371;Y3Vyc29yOjM3OQ==;rabbitmq/rabbitmq-tutorials;https://github.com/rabbitmq/rabbitmq-tutorials;5226;2010-09-21T11:41:26Z;0
372;Y3Vyc29yOjM4MA==;yixia/VitamioBundle;https://github.com/yixia/VitamioBundle;5217;2012-10-19T08:40:49Z;0
373;Y3Vyc29yOjM4MQ==;apache/incubator-dolphinscheduler;https://github.com/apache/incubator-dolphinscheduler;5214;2019-03-01T16:39:25Z;15
374;Y3Vyc29yOjM4Mg==;square/otto;https://github.com/square/otto;5213;2012-06-27T19:06:49Z;0
375;Y3Vyc29yOjM4Mw==;lightbend/config;https://github.com/lightbend/config;5212;2011-12-06T08:02:29Z;0
376;Y3Vyc29yOjM4NA==;robolectric/robolectric;https://github.com/robolectric/robolectric;5205;2010-08-28T00:28:25Z;71
377;Y3Vyc29yOjM4NQ==;commonsguy/cw-omnibus;https://github.com/commonsguy/cw-omnibus;5205;2012-03-12T14:12:06Z;36
378;Y3Vyc29yOjM4Ng==;mrniko/netty-socketio;https://github.com/mrniko/netty-socketio;5191;2012-01-12T11:43:49Z;3
379;Y3Vyc29yOjM4Nw==;haifengl/smile;https://github.com/haifengl/smile;5189;2014-11-20T16:28:12Z;22
380;Y3Vyc29yOjM4OA==;amitshekhariitbhu/Fast-Android-Networking;https://github.com/amitshekhariitbhu/Fast-Android-Networking;5187;2016-03-21T18:35:44Z;8
381;Y3Vyc29yOjM4OQ==;apache/zeppelin;https://github.com/apache/zeppelin;5178;2015-03-25T07:00:06Z;0
382;Y3Vyc29yOjM5MA==;Clans/FloatingActionButton;https://github.com/Clans/FloatingActionButton;5168;2015-03-21T12:36:16Z;14
383;Y3Vyc29yOjM5MQ==;Tencent/Shadow;https://github.com/Tencent/Shadow;5168;2019-06-13T10:50:27Z;1
384;Y3Vyc29yOjM5Mg==;ximsfei/Android-skin-support;https://github.com/ximsfei/Android-skin-support;5167;2017-01-12T15:03:54Z;0
385;Y3Vyc29yOjM5Mw==;cryptomator/cryptomator;https://github.com/cryptomator/cryptomator;5164;2014-02-02T00:43:47Z;102
386;Y3Vyc29yOjM5NA==;scribejava/scribejava;https://github.com/scribejava/scribejava;5145;2010-09-05T19:11:40Z;4
387;Y3Vyc29yOjM5NQ==;hanks-zyh/HTextView;https://github.com/hanks-zyh/HTextView;5133;2015-12-19T16:34:59Z;0
388;Y3Vyc29yOjM5Ng==;thinkaurelius/titan;https://github.com/thinkaurelius/titan;5129;2012-02-25T22:53:53Z;0
389;Y3Vyc29yOjM5Nw==;Yalantis/Side-Menu.Android;https://github.com/Yalantis/Side-Menu.Android;5116;2015-01-13T11:11:27Z;2
390;Y3Vyc29yOjM5OA==;google/grafika;https://github.com/google/grafika;5101;2013-12-19T18:36:53Z;1
391;Y3Vyc29yOjM5OQ==;motianhuo/wechat;https://github.com/motianhuo/wechat;5095;2015-05-25T02:33:37Z;0
392;Y3Vyc29yOjQwMA==;MindorksOpenSource/from-java-to-kotlin;https://github.com/MindorksOpenSource/from-java-to-kotlin;5069;2017-05-21T11:56:27Z;0
393;Y3Vyc29yOjQwMQ==;h6ah4i/android-advancedrecyclerview;https://github.com/h6ah4i/android-advancedrecyclerview;5066;2015-01-24T16:14:39Z;1
394;Y3Vyc29yOjQwMg==;apache/jmeter;https://github.com/apache/jmeter;5058;2010-05-26T23:38:07Z;0
395;Y3Vyc29yOjQwMw==;springfox/springfox;https://github.com/springfox/springfox;5054;2012-05-06T06:38:57Z;12
396;Y3Vyc29yOjQwNA==;frogermcs/InstaMaterial;https://github.com/frogermcs/InstaMaterial;5036;2014-11-10T18:56:49Z;1
397;Y3Vyc29yOjQwNQ==;xxv/android-lifecycle;https://github.com/xxv/android-lifecycle;5035;2014-04-18T14:26:22Z;0
398;Y3Vyc29yOjQwNg==;wuhaoyu1990/MagicCamera;https://github.com/wuhaoyu1990/MagicCamera;5011;2016-01-08T11:36:56Z;0
399;Y3Vyc29yOjQwNw==;Alluxio/alluxio;https://github.com/Alluxio/alluxio;5000;2012-12-21T17:43:46Z;42
400;Y3Vyc29yOjQwOA==;CameraKit/camerakit-android;https://github.com/CameraKit/camerakit-android;4998;2016-11-27T19:29:43Z;17
