,cursor,nameWithOwner,url,stargazerCount,age,releases,cbo,dit,wmc,loc
0,Y3Vyc29yOjM=,iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,64735,2413,0,3,1,2,29548
0,Y3Vyc29yOjQ=,MisterBooo/LeetCodeAnimation,https://github.com/MisterBooo/LeetCodeAnimation,63199,834,0,1,1,6,265
0,Y3Vyc29yOjY=,spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,54001,3072,87,4,1,2,283543
0,Y3Vyc29yOjg=,kdn251/interviews,https://github.com/kdn251/interviews,50564,1493,0,1,1,5,11708
0,Y3Vyc29yOjk=,macrozheng/mall,https://github.com/macrozheng/mall,47268,1080,1,3.0,1.0,11.0,100908
0,Y3Vyc29yOjEw,ReactiveX/RxJava,https://github.com/ReactiveX/RxJava,44345,2991,215,1.0,1.0,1.0,367447
0,Y3Vyc29yOjEx,spring-projects/spring-framework,https://github.com/spring-projects/spring-framework,41877,3754,203,3.0,1.0,3.0,621295
0,Y3Vyc29yOjEy,google/guava,https://github.com/google/guava,40609,2485,31,2.0,1.0,2.0,525811
0,Y3Vyc29yOjEz,square/okhttp,https://github.com/square/okhttp,39608,3160,0,3.0,1.0,3.0,30574
0,Y3Vyc29yOjE0,square/retrofit,https://github.com/square/retrofit,37718,3846,27,3.0,1.0,1.0,26263
0,Y3Vyc29yOjE1,TheAlgorithms/Java,https://github.com/TheAlgorithms/Java,36019,1707,0,1,1,7,11745
0,Y3Vyc29yOjE2,apache/dubbo,https://github.com/apache/dubbo,34841,3195,28,4.0,1.0,4.0,174542
0,Y3Vyc29yOjE3,PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart,32952,2519,44,5.0,1.0,5.0,21111
0,Y3Vyc29yOjE4,bumptech/glide,https://github.com/bumptech/glide,30865,2810,36,4.0,1.0,3.0,57686
0,Y3Vyc29yOjE5,airbnb/lottie-android,https://github.com/airbnb/lottie-android,30823,1624,29,4,1,5,14790
0,Y3Vyc29yOjIx,Blankj/AndroidUtilCode,https://github.com/Blankj/AndroidUtilCode,29011,1692,116,2.0,1.0,3.0,39780
0,Y3Vyc29yOjIy,zxing/zxing,https://github.com/zxing/zxing,27365,3445,27,4.0,2.0,7.0,35751
0,Y3Vyc29yOjIz,netty/netty,https://github.com/netty/netty,26203,3783,0,4,1,3,286129
0,Y3Vyc29yOjI0,crossoverJie/JCSprout,https://github.com/crossoverJie/JCSprout,25903,1188,0,1.0,1.0,2.0,4252
0,Y3Vyc29yOjI2,JakeWharton/butterknife,https://github.com/JakeWharton/butterknife,25652,2937,0,2.0,1.0,1.0,7712
0,Y3Vyc29yOjI3,geekxh/hello-algorithm,https://github.com/geekxh/hello-algorithm,25526,295,0,1.0,1.0,7.0,1851
0,Y3Vyc29yOjI4,proxyee-down-org/proxyee-down,https://github.com/proxyee-down-org/proxyee-down,25511,1242,49,4.0,1.0,6.0,3392
0,Y3Vyc29yOjI5,skylot/jadx,https://github.com/skylot/jadx,25443,2923,14,3,1,2,79005
0,Y3Vyc29yOjMx,ityouknow/spring-boot-examples,https://github.com/ityouknow/spring-boot-examples,25043,1596,0,4,1,2,3798
0,Y3Vyc29yOjMy,alibaba/arthas,https://github.com/alibaba/arthas,25009,933,33,3,1,6,38702
0,Y3Vyc29yOjMz,ctripcorp/apollo,https://github.com/ctripcorp/apollo,24075,1842,30,4,1,4,41120
0,Y3Vyc29yOjM0,alibaba/druid,https://github.com/alibaba/druid,23494,3425,41,5.0,2.0,2.0,303176
0,Y3Vyc29yOjM1,greenrobot/EventBus,https://github.com/greenrobot/EventBus,23235,3168,5,3.0,1.0,2.0,5734
0,Y3Vyc29yOjM2,alibaba/fastjson,https://github.com/alibaba/fastjson,23140,3425,81,2.0,1.0,2.0,197832
0,Y3Vyc29yOjM3,scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,22298,1387,8,3.0,1.0,1.0,20103
0,Y3Vyc29yOjM4,CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,21625,1805,191,3,1,3,3931
0,Y3Vyc29yOjM5,Netflix/Hystrix,https://github.com/Netflix/Hystrix,21252,3042,79,2,1,2,62010
0,Y3Vyc29yOjQw,xkcoding/spring-boot-demo,https://github.com/xkcoding/spring-boot-demo,20945,1226,0,4.0,1.0,1.0,7163
0,Y3Vyc29yOjQx,zhangdaiscott/jeecg-boot,https://github.com/zhangdaiscott/jeecg-boot,20845,845,13,4,1,3,27435
0,Y3Vyc29yOjQy,lenve/vhr,https://github.com/lenve/vhr,20601,1171,0,2.0,1.0,7.0,2971
0,Y3Vyc29yOjQz,SeleniumHQ/selenium,https://github.com/SeleniumHQ/selenium,20348,2986,27,4,1,3,86837
0,Y3Vyc29yOjQ0,signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,20076,3382,0,4,1,4,
0,Y3Vyc29yOjQ2,qiurunze123/miaosha,https://github.com/qiurunze123/miaosha,19533,918,0,3,1,3,8714
0,Y3Vyc29yOjQ3,dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,19451,1977,123,3,1,4,
0,Y3Vyc29yOjQ4,ReactiveX/RxAndroid,https://github.com/ReactiveX/RxAndroid,19342,2405,18,1.0,1.0,1.0,1436
0,Y3Vyc29yOjQ5,google/gson,https://github.com/google/gson,19300,2192,0,2.0,1.0,1.0,28742
0,Y3Vyc29yOjUw,alibaba/easyexcel,https://github.com/alibaba/easyexcel,19160,1138,1,5,1,4,15778
0,Y3Vyc29yOjUy,wuyouzhuguli/SpringAll,https://github.com/wuyouzhuguli/SpringAll,18818,1053,0,4,1,2,10932
0,Y3Vyc29yOjUz,halo-dev/halo,https://github.com/halo-dev/halo,18301,1095,68,5,1,3,17946
0,Y3Vyc29yOjU0,dromara/hutool,https://github.com/dromara/hutool,18278,2533,81,3,1,5,88420
0,Y3Vyc29yOjU2,libgdx/libgdx,https://github.com/libgdx/libgdx,18157,3143,7,4,1,6,245422
0,Y3Vyc29yOjU3,alibaba/canal,https://github.com/alibaba/canal,18128,2988,20,4.0,1.0,6.0,104457
0,Y3Vyc29yOjU4,alibaba/spring-cloud-alibaba,https://github.com/alibaba/spring-cloud-alibaba,17948,1204,18,5,1,3,17665
0,Y3Vyc29yOjU5,square/picasso,https://github.com/square/picasso,17900,2866,7,3.5,1.0,3.0,6818
0,Y3Vyc29yOjYw,xuxueli/xxl-job,https://github.com/xuxueli/xxl-job,17602,1939,30,3,1,7,8634
0,Y3Vyc29yOjYx,Baseflow/PhotoView,https://github.com/Baseflow/PhotoView,17560,3167,5,3,1,3,1792
0,Y3Vyc29yOjYy,google/ExoPlayer,https://github.com/google/ExoPlayer,17402,2471,8,5.0,1.0,5.0,180530
0,Y3Vyc29yOjYz,jenkinsci/jenkins,https://github.com/jenkinsci/jenkins,17043,3770,89,4.0,2.0,3.0,172751
0,Y3Vyc29yOjY0,didi/DoraemonKit,https://github.com/didi/DoraemonKit,16969,949,3,2,1,3,63905
0,Y3Vyc29yOjY1,nostra13/Android-Universal-Image-Loader,https://github.com/nostra13/Android-Universal-Image-Loader,16800,3400,0,3.0,1.0,5.0,7434
0,Y3Vyc29yOjY2,alibaba/nacos,https://github.com/alibaba/nacos,16684,1009,35,3.0,1.0,4.0,84815
0,Y3Vyc29yOjY3,facebook/fresco,https://github.com/facebook/fresco,16510,2210,43,5.0,1.0,4.0,79341
0,Y3Vyc29yOjY4,bazelbuild/bazel,https://github.com/bazelbuild/bazel,16365,2472,97,5.0,1.0,5.0,78560
0,Y3Vyc29yOjY5,apache/skywalking,https://github.com/apache/skywalking,16364,1960,43,4.0,1.0,2.0,26377
0,Y3Vyc29yOjcw,redisson/redisson,https://github.com/redisson/redisson,15943,2625,91,4.0,1.0,4.0,
0,Y3Vyc29yOjcx,CarGuo/GSYVideoPlayer,https://github.com/CarGuo/GSYVideoPlayer,15886,1588,23,2,1,4,28506
0,Y3Vyc29yOjcy,shuzheng/zheng,https://github.com/shuzheng/zheng,15884,1628,0,3,1,5,41742
0,Y3Vyc29yOjcz,apache/flink,https://github.com/apache/flink,15765,2478,0,9,2,4,
0,Y3Vyc29yOjc0,Tencent/tinker,https://github.com/Tencent/tinker,15692,1656,38,2,1,6,38681
0,Y3Vyc29yOjc1,alibaba/Sentinel,https://github.com/alibaba/Sentinel,15555,1081,17,3.0,1.0,4.0,50598
0,Y3Vyc29yOjc2,linlinjava/litemall,https://github.com/linlinjava/litemall,15544,1093,8,3.0,1.0,10.0,90774
0,Y3Vyc29yOjc3,mybatis/mybatis-3,https://github.com/mybatis/mybatis-3,15230,2955,33,2.0,1.0,4.0,52873
0,Y3Vyc29yOjc4,forezp/SpringCloudLearning,https://github.com/forezp/SpringCloudLearning,15110,1442,0,4.0,1.0,1.0,2401
0,Y3Vyc29yOjc5,dianping/cat,https://github.com/dianping/cat,15094,3027,0,4,1,6,96693
0,Y3Vyc29yOjgw,elunez/eladmin,https://github.com/elunez/eladmin,14801,827,6,4,1,2,7757
0,Y3Vyc29yOjgx,oracle/graal,https://github.com/oracle/graal,14769,1892,32,6.0,2.0,5.0,
0,Y3Vyc29yOjgy,android10/Android-CleanArchitecture,https://github.com/android10/Android-CleanArchitecture,14752,2405,0,4,1,3,2260
0,Y3Vyc29yOjgz,brettwooldridge/HikariCP,https://github.com/brettwooldridge/HikariCP,14723,2720,0,3,1,5,10507
0,Y3Vyc29yOjg0,winterbe/java8-tutorial,https://github.com/winterbe/java8-tutorial,14496,2561,0,1.0,1.0,2.0,2081
0,Y3Vyc29yOjg1,EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition,14222,3038,0,2,1,2,894
0,Y3Vyc29yOjg3,JeffLi1993/springboot-learning-example,https://github.com/JeffLi1993/springboot-learning-example,14062,1503,0,3,1,2,2964
0,Y3Vyc29yOjg4,lottie-react-native/lottie-react-native,https://github.com/lottie-react-native/lottie-react-native,13931,1513,0,2.5,1.0,3.0,483
0,Y3Vyc29yOjg5,hdodenhof/CircleImageView,https://github.com/hdodenhof/CircleImageView,13793,2619,0,5,2,2,360
0,Y3Vyc29yOjkw,apache/rocketmq,https://github.com/apache/rocketmq,13762,1571,1,2.0,1.0,5.0,
0,Y3Vyc29yOjkx,LMAX-Exchange/disruptor,https://github.com/LMAX-Exchange/disruptor,13527,3102,10,3.0,1.0,2.0,
0,Y3Vyc29yOjky,lgvalle/Material-Animations,https://github.com/lgvalle/Material-Animations,13521,2203,0,2,1,1,1010
0,Y3Vyc29yOjkz,apache/shardingsphere,https://github.com/apache/shardingsphere,13511,1888,43,3,1.0,3.0,
0,Y3Vyc29yOjk0,TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe,12983,2024,97,5.0,1.0,6.0,34929
0,Y3Vyc29yOjk1,alibaba/ARouter,https://github.com/alibaba/ARouter,12953,1557,16,2.0,1.0,2.0,3164
0,Y3Vyc29yOjk2,dyc87112/SpringBoot-Learning,https://github.com/dyc87112/SpringBoot-Learning,12886,1672,0,4,1,1,4621
0,Y3Vyc29yOjk3,Tencent/QMUI_Android,https://github.com/Tencent/QMUI_Android,12739,1429,34,3.0,1.0,2.0,61535
0,Y3Vyc29yOjk4,orhanobut/logger,https://github.com/orhanobut/logger,12705,2191,16,6.0,1.0,5.5,827
0,Y3Vyc29yOjk5,Bigkoo/Android-PickerView,https://github.com/Bigkoo/Android-PickerView,12602,2274,0,2,1,1,4421
0,Y3Vyc29yOjEwMA==,Curzibn/Luban,https://github.com/Curzibn/Luban,12376,1700,6,1,1,2,1088
0,Y3Vyc29yOjEwMQ==,greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,12340,3437,8,4.0,1.0,5.0,16623
0,Y3Vyc29yOjEwMg==,facebook/stetho,https://github.com/facebook/stetho,12170,2248,12,3,1,2,19224
0,Y3Vyc29yOjEwNA==,daimajia/AndroidSwipeLayout,https://github.com/daimajia/AndroidSwipeLayout,12008,2399,18,2.0,1.0,1.0,2770
0,Y3Vyc29yOjEwNQ==,eclipse/deeplearning4j,https://github.com/eclipse/deeplearning4j,11988,2670,0,7.0,2.0,8.0,
0,Y3Vyc29yOjEwNg==,Konloch/bytecode-viewer,https://github.com/Konloch/bytecode-viewer,11944,2349,48,2,1,4,25239
0,Y3Vyc29yOjEwNw==,eclipse-vertx/vert.x,https://github.com/eclipse-vertx/vert.x,11912,3564,0,4,1,4,127751
0,Y3Vyc29yOjEwOA==,zhihu/Matisse,https://github.com/zhihu/Matisse,11880,1437,15,5.0,1.0,4.5,3418
0,Y3Vyc29yOjEwOQ==,prestodb/presto,https://github.com/prestodb/presto,11783,3145,0,6.0,1.0,6.0,563095
0,Y3Vyc29yOjExMA==,daimajia/AndroidViewAnimations,https://github.com/daimajia/AndroidViewAnimations,11739,2463,9,2.0,2.0,1.0,965
0,Y3Vyc29yOjExMQ==,medcl/elasticsearch-analysis-ik,https://github.com/medcl/elasticsearch-analysis-ik,11679,3382,127,4.5,1.0,13.0,2051
0,Y3Vyc29yOjExMg==,mockito/mockito,https://github.com/mockito/mockito,11611,3080,156,2,1,2,46879
0,Y3Vyc29yOjExMw==,arduino/Arduino,https://github.com/arduino/Arduino,11526,3837,31,2.0,1.0,4.0,25942
0,Y3Vyc29yOjExNA==,iBotPeaches/Apktool,https://github.com/iBotPeaches/Apktool,11495,3288,13,4,2,5,11411
0,Y3Vyc29yOjExNQ==,android-hacker/VirtualXposed,https://github.com/android-hacker/VirtualXposed,11420,1205,49,2,2,1,47369
0,Y3Vyc29yOjExNg==,apache/hadoop,https://github.com/apache/hadoop,11409,2396,0,4.0,1.0,5.0,304340
0,Y3Vyc29yOjExNw==,pinpoint-apm/pinpoint,https://github.com/pinpoint-apm/pinpoint,11246,2343,46,4,1,3,317275
0,Y3Vyc29yOjExOA==,JessYanCoding/AndroidAutoSize,https://github.com/JessYanCoding/AndroidAutoSize,11244,947,14,4,1,4,1731
0,Y3Vyc29yOjExOQ==,Tencent/VasSonic,https://github.com/Tencent/VasSonic,11224,1328,10,2,1,3,7421
0,Y3Vyc29yOjEyMA==,jfeinstein10/SlidingMenu,https://github.com/jfeinstein10/SlidingMenu,11190,3186,0,9,2,19,759
0,Y3Vyc29yOjEyMQ==,google/tink,https://github.com/google/tink,11163,2479,18,5.0,1.0,5.0,41256
0,Y3Vyc29yOjEyMg==,androidannotations/androidannotations,https://github.com/androidannotations/androidannotations,11122,3362,0,4.0,1.0,3.0,28828
0,Y3Vyc29yOjEyMw==,realm/realm-java,https://github.com/realm/realm-java,11110,3257,0,3,1,1,90970
0,Y3Vyc29yOjEyNA==,youth5201314/banner,https://github.com/youth5201314/banner,11007,1794,0,5,2,4,2621
0,Y3Vyc29yOjEyNQ==,justauth/JustAuth,https://github.com/justauth/JustAuth,10954,780,39,2,1,4,4134
0,Y3Vyc29yOjEyNg==,alibaba/vlayout,https://github.com/alibaba/vlayout,10703,1483,34,3,1,3,14042
0,Y3Vyc29yOjEyNw==,baomidou/mybatis-plus,https://github.com/baomidou/mybatis-plus,10662,1676,20,4.0,1.0,2.0,18747
0,Y3Vyc29yOjEyOA==,apache/druid,https://github.com/apache/druid,10658,3070,43,5.0,1.0,4.0,
0,Y3Vyc29yOjEyOQ==,Netflix/zuul,https://github.com/Netflix/zuul,10631,2929,4,4.0,1.0,4.0,17194
0,Y3Vyc29yOjEzMA==,android-async-http/android-async-http,https://github.com/android-async-http/android-async-http,10606,3682,3,4.0,1.0,6.0,5304
0,Y3Vyc29yOjEzMQ==,Yalantis/uCrop,https://github.com/Yalantis/uCrop,10549,1902,12,3,1,4,4605
0,Y3Vyc29yOjEzMg==,permissions-dispatcher/PermissionsDispatcher,https://github.com/permissions-dispatcher/PermissionsDispatcher,10504,2044,40,0,1,3,3184
0,Y3Vyc29yOjEzMw==,GoogleContainerTools/jib,https://github.com/GoogleContainerTools/jib,10377,1153,112,4,1,5,33489
0,Y3Vyc29yOjEzNA==,lipangit/JiaoZiVideoPlayer,https://github.com/lipangit/JiaoZiVideoPlayer,10337,1870,78,6,2,7,4511
0,Y3Vyc29yOjEzNQ==,Netflix/eureka,https://github.com/Netflix/eureka,10272,3159,138,4.0,1.0,4.0,32714
0,Y3Vyc29yOjEzNg==,jeasonlzy/okhttp-OkGo,https://github.com/jeasonlzy/okhttp-OkGo,10265,1892,14,5.0,1.0,3.0,10949
0,Y3Vyc29yOjEzNw==,H07000223/FlycoTabLayout,https://github.com/H07000223/FlycoTabLayout,10230,1959,4,3,1,4,2730
0,Y3Vyc29yOjEzOA==,JakeWharton/ViewPagerIndicator,https://github.com/JakeWharton/ViewPagerIndicator,10210,3516,0,6.0,2.5,2.0,2558
0,Y3Vyc29yOjEzOQ==,pagehelper/Mybatis-PageHelper,https://github.com/pagehelper/Mybatis-PageHelper,10162,2476,7,6.0,1.0,2.5,6196
0,Y3Vyc29yOjE0MA==,Tencent/APIJSON,https://github.com/Tencent/APIJSON,10151,1581,75,2.0,1.0,10.0,7939
0,Y3Vyc29yOjE0MQ==,lingochamp/FileDownloader,https://github.com/lingochamp/FileDownloader,10098,1916,65,2,1,5,14387
0,Y3Vyc29yOjE0Mg==,rzwitserloot/lombok,https://github.com/rzwitserloot/lombok,10086,4303,3,2.0,1.0,2.0,94024
0,Y3Vyc29yOjE0Mw==,tbruyelle/RxPermissions,https://github.com/tbruyelle/RxPermissions,10084,2000,11,2,1,2,903
0,Y3Vyc29yOjE0NA==,google/guice,https://github.com/google/guice,10039,2488,14,3,1,1,79825
0,Y3Vyc29yOjE0NQ==,LuckSiege/PictureSelector,https://github.com/LuckSiege/PictureSelector,10034,1537,91,3.0,1.0,5.0,28579
0,Y3Vyc29yOjE0Ng==,JessYanCoding/MVPArms,https://github.com/JessYanCoding/MVPArms,9991,1688,25,5,1,5,5986
0,Y3Vyc29yOjE0Nw==,sqshq/piggymetrics,https://github.com/sqshq/piggymetrics,9852,2183,2,5,1,2,1881
0,Y3Vyc29yOjE0OA==,YunaiV/SpringBoot-Labs,https://github.com/YunaiV/SpringBoot-Labs,9786,921,0,4,1,1,25519
0,Y3Vyc29yOjE0OQ==,java-decompiler/jd-gui,https://github.com/java-decompiler/jd-gui,9768,2188,18,3,1,3,19309
0,Y3Vyc29yOjE1MQ==,redis/jedis,https://github.com/redis/jedis,9728,3936,42,2.0,1.0,1.0,38953
0,Y3Vyc29yOjE1Mg==,hyb1996/Auto.js,https://github.com/hyb1996/Auto.js,9726,1514,0,4.0,1.0,5.0,48388
0,Y3Vyc29yOjE1Mw==,liaohuqiu/android-Ultra-Pull-To-Refresh,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh,9696,2320,8,2,1,1,5476
0,Y3Vyc29yOjE1NA==,seaswalker/spring-analysis,https://github.com/seaswalker/spring-analysis,9679,1654,0,2,1,2,378
0,Y3Vyc29yOjE1NQ==,codecentric/spring-boot-admin,https://github.com/codecentric/spring-boot-admin,9670,2431,54,6.0,1.0,3.0,11893
0,Y3Vyc29yOjE1Ng==,code4craft/webmagic,https://github.com/code4craft/webmagic,9665,2889,20,4,1,3,8415
0,Y3Vyc29yOjE1Nw==,YoKeyword/Fragmentation,https://github.com/YoKeyword/Fragmentation,9657,1853,30,3.0,1.0,2.0,8981
0,Y3Vyc29yOjE1OA==,ksoichiro/Android-ObservableScrollView,https://github.com/ksoichiro/Android-ObservableScrollView,9601,2325,0,3,2,3,12621
0,Y3Vyc29yOjE1OQ==,zhisheng17/flink-learning,https://github.com/zhisheng17/flink-learning,9580,810,0,3.0,1.0,1.0,11504
0,Y3Vyc29yOjE2MA==,antlr/antlr4,https://github.com/antlr/antlr4,9520,4063,22,2,2,2,48097
0,Y3Vyc29yOjE2OA==,daniulive/SmarterStreaming,https://github.com/daniulive/SmarterStreaming,9358,1821,0,2.0,1.0,3.0,12602
0,Y3Vyc29yOjE2OQ==,williamfiset/Algorithms,https://github.com/williamfiset/Algorithms,9312,1464,0,2.0,1.0,11.0,30697
0,Y3Vyc29yOjE3MA==,wasabeef/glide-transformations,https://github.com/wasabeef/glide-transformations,9239,2263,0,5,2,6,991
0,Y3Vyc29yOjE3MQ==,umano/AndroidSlidingUpPanel,https://github.com/umano/AndroidSlidingUpPanel,9227,2851,8,2,1,2,2011
0,Y3Vyc29yOjE3Mg==,apache/zookeeper,https://github.com/apache/zookeeper,9227,4377,0,3,1,5,112862
0,Y3Vyc29yOjE3Mw==,janishar/mit-deep-learning-book-pdf,https://github.com/janishar/mit-deep-learning-book-pdf,9168,1444,3,0,1,0,2
0,Y3Vyc29yOjE3NA==,heibaiying/BigData-Notes,https://github.com/heibaiying/BigData-Notes,9160,742,0,5.0,1.0,4.0,2145
0,Y3Vyc29yOjE3NQ==,google/auto,https://github.com/google/auto,9135,2860,41,3,1,2,26400
0,Y3Vyc29yOjE3Ng==,navasmdc/MaterialDesignLibrary,https://github.com/navasmdc/MaterialDesignLibrary,9133,2364,3,3.0,1.0,2.0,2927
0,Y3Vyc29yOjE3Nw==,perwendel/spark,https://github.com/perwendel/spark,9015,3608,0,3,1,4,9588
0,Y3Vyc29yOjE3OA==,react-native-camera/react-native-camera,https://github.com/react-native-camera/react-native-camera,9007,2181,123,2.0,1.0,3.0,12085
0,Y3Vyc29yOjE3OQ==,googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,8982,1916,12,8,1,6,1705
0,Y3Vyc29yOjE4MA==,nathanmarz/storm,https://github.com/nathanmarz/storm,8957,3473,0,3,1,4,60552
0,Y3Vyc29yOjE4MQ==,bilibili/DanmakuFlameMaster,https://github.com/bilibili/DanmakuFlameMaster,8900,2779,5,3.0,1.0,5.0,12879
0,Y3Vyc29yOjE4Mg==,clojure/clojure,https://github.com/clojure/clojure,8825,3918,0,0.0,1.0,1.0,43842
0,Y3Vyc29yOjE4Mw==,chrisbanes/Android-PullToRefresh,https://github.com/chrisbanes/Android-PullToRefresh,8809,3400,0,4.5,2.0,3.0,3567
0,Y3Vyc29yOjE4NA==,MyCATApache/Mycat-Server,https://github.com/MyCATApache/Mycat-Server,8773,2299,7,3.0,1.0,6.0,92684
0,Y3Vyc29yOjE4NQ==,square/javapoet,https://github.com/square/javapoet,8763,2970,0,2,1,3,7526
0,Y3Vyc29yOjE4Ng==,paascloud/paascloud-master,https://github.com/paascloud/paascloud-master,8749,1100,0,4,1,2,16639
0,Y3Vyc29yOjE4Nw==,neo4j/neo4j,https://github.com/neo4j/neo4j,8716,3051,72,4.0,1.0,4.0,488914
0,Y3Vyc29yOjE4OA==,koral--/android-gif-drawable,https://github.com/koral--/android-gif-drawable,8709,2972,55,4,1,5,2931
0,Y3Vyc29yOjE4OQ==,jhy/jsoup,https://github.com/jhy/jsoup,8619,4110,2,3,1,6,26350
0,Y3Vyc29yOjE5MA==,chrisjenx/Calligraphy,https://github.com/chrisjenx/Calligraphy,8611,2648,4,5,1,3,968
0,Y3Vyc29yOjE5MQ==,lihengming/spring-boot-api-project-seed,https://github.com/lihengming/spring-boot-api-project-seed,8576,1367,4,4,1,3,484
0,Y3Vyc29yOjE5Mg==,laobie/StatusBarUtil,https://github.com/laobie/StatusBarUtil,8575,1861,0,3,1,2,1036
0,Y3Vyc29yOjE5Mw==,hackware1993/MagicIndicator,https://github.com/hackware1993/MagicIndicator,8517,1729,12,4,1,4,4533
0,Y3Vyc29yOjE5NA==,grpc/grpc-java,https://github.com/grpc/grpc-java,8492,2295,86,3.0,1.0,2.0,185035
0,Y3Vyc29yOjE5NQ==,apereo/cas,https://github.com/apereo/cas,8479,3481,182,8.0,1.0,2.0,155083
0,Y3Vyc29yOjE5Ng==,pxb1988/dex2jar,https://github.com/pxb1988/dex2jar,8472,2197,4,4.0,1.0,4.0,41211
0,Y3Vyc29yOjE5Nw==,roughike/BottomBar,https://github.com/roughike/BottomBar,8447,1831,4,2.0,1.0,1.0,2834
0,Y3Vyc29yOjE5OA==,keycloak/keycloak,https://github.com/keycloak/keycloak,8443,2819,5,4,1,5,400931
0,Y3Vyc29yOjE5OQ==,alibaba/DataX,https://github.com/alibaba/DataX,8438,1158,0,3.0,1.0,4.0,47615
0,Y3Vyc29yOjIwMA==,Freelander/Android_Data,https://github.com/Freelander/Android_Data,8373,2178,0,2.0,1.0,21.0,116
0,Y3Vyc29yOjIwMQ==,careercup/CtCI-6th-Edition,https://github.com/careercup/CtCI-6th-Edition,8351,2089,0,2,1,7,21093
0,Y3Vyc29yOjIwMg==,lzyzsd/JsBridge,https://github.com/lzyzsd/JsBridge,8341,2215,0,1.5,1.0,2.0,914
0,Y3Vyc29yOjIwMw==,didi/VirtualAPK,https://github.com/didi/VirtualAPK,8322,1361,4,3,1,3,7981
0,Y3Vyc29yOjIwNA==,zaproxy/zaproxy,https://github.com/zaproxy/zaproxy,8309,2118,202,3,1,5,175284
0,Y3Vyc29yOjIwNQ==,thingsboard/thingsboard,https://github.com/thingsboard/thingsboard,8275,1571,41,4,1,3,87294
0,Y3Vyc29yOjIwNg==,openjdk/jdk,https://github.com/openjdk/jdk,8231,916,0,3.0,1.0,5.0,
0,Y3Vyc29yOjIwNw==,macrozheng/mall-learning,https://github.com/macrozheng/mall-learning,8226,709,0,3.0,1.0,7.0,131897
0,Y3Vyc29yOjIwOA==,florent37/MaterialViewPager,https://github.com/florent37/MaterialViewPager,8223,2158,11,3.0,1.0,3.0,1616
0,Y3Vyc29yOjIwOQ==,GcsSloop/AndroidNote,https://github.com/GcsSloop/AndroidNote,8153,1903,0,1.0,1.0,6.5,402
0,Y3Vyc29yOjIxMA==,junit-team/junit4,https://github.com/junit-team/junit4,8087,4450,13,3,1,2,32973
0,Y3Vyc29yOjIxMQ==,Blankj/awesome-java-leetcode,https://github.com/Blankj/awesome-java-leetcode,7992,1434,0,2.0,1.0,7.0,1772
0,Y3Vyc29yOjIxMg==,OpenAPITools/openapi-generator,https://github.com/OpenAPITools/openapi-generator,7990,1044,38,5,1,6,451491
0,Y3Vyc29yOjIxMw==,OpenRefine/OpenRefine,https://github.com/OpenRefine/OpenRefine,7951,3079,26,5.0,1.0,5.0,60682
0,Y3Vyc29yOjIxNA==,android/testing-samples,https://github.com/android/testing-samples,7925,2353,0,7,1,3,1699
0,Y3Vyc29yOjIxNQ==,DuGuQiuBai/Java,https://github.com/DuGuQiuBai/Java,7912,1943,0,1.0,1.0,2.0,13656
0,Y3Vyc29yOjIxNg==,Justson/AgentWeb,https://github.com/Justson/AgentWeb,7912,1409,11,3.0,1.0,3.0,10428
0,Y3Vyc29yOjIxNw==,dropwizard/dropwizard,https://github.com/dropwizard/dropwizard,7905,3714,104,5.0,1.0,3.0,38364
0,Y3Vyc29yOjIxOA==,alibaba/atlas,https://github.com/alibaba/atlas,7902,1482,7,4,1,5,157679
0,Y3Vyc29yOjIxOQ==,HannahMitt/HomeMirror,https://github.com/HannahMitt/HomeMirror,7893,2037,0,2.0,1.0,2.0,1719
0,Y3Vyc29yOjIyMA==,stanfordnlp/CoreNLP,https://github.com/stanfordnlp/CoreNLP,7866,2824,2,4.0,1.0,5.0,508741
0,Y3Vyc29yOjIyMQ==,TooTallNate/Java-WebSocket,https://github.com/TooTallNate/Java-WebSocket,7832,4078,12,2.0,1.0,4.0,14047
0,Y3Vyc29yOjIyMg==,ybq/Android-SpinKit,https://github.com/ybq/Android-SpinKit,7785,1827,0,5,2,3,1812
0,Y3Vyc29yOjIyMw==,facebook/buck,https://github.com/facebook/buck,7784,2895,56,4,1,5,36226
0,Y3Vyc29yOjIyNA==,cats-oss/android-gpuimage,https://github.com/cats-oss/android-gpuimage,7778,3090,0,2,2,4,6341
0,Y3Vyc29yOjIyNQ==,Netflix/SimianArmy,https://github.com/Netflix/SimianArmy,7743,3180,4,4,1,6,16056
